FIPS_Code,State,Area_name,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019
51007,VA,"Amelia County, VA","60,096",78.6
51009,VA,"Amherst County, VA","56,218",73.5
51011,VA,"Appomattox County, VA","54,609",71.4
51013,VA,"Arlington County, VA","118,986",155.6
51015,VA,"Augusta County, VA","63,621",83.2
51017,VA,"Bath County, VA","54,385",71.1
51019,VA,"Bedford County, VA","66,591",87.1
51021,VA,"Bland County, VA","49,023",64.1
51023,VA,"Botetourt County, VA","74,178",97.0
51025,VA,"Brunswick County, VA","43,835",57.3
51027,VA,"Buchanan County, VA","36,881",48.2
51029,VA,"Buckingham County, VA","47,202",61.7
51031,VA,"Campbell County, VA","48,984",64.1
51033,VA,"Caroline County, VA","64,647",84.5
51035,VA,"Carroll County, VA","45,698",59.8
51036,VA,"Charles City County, VA","56,465",73.8
51037,VA,"Charlotte County, VA","43,001",56.2
51041,VA,"Chesterfield County, VA","81,641",106.8
51043,VA,"Clarke County, VA","85,567",111.9
51045,VA,"Craig County, VA","53,319",69.7
51047,VA,"Culpeper County, VA","79,739",104.3
51049,VA,"Cumberland County, VA","52,005",68.0
51051,VA,"Dickenson County, VA","37,161",48.6
51053,VA,"Dinwiddie County, VA","58,474",76.5
51057,VA,"Essex County, VA","53,538",70.0
51059,VA,"Fairfax County, VA","127,898",167.3
51061,VA,"Fauquier County, VA","103,827",135.8
51063,VA,"Floyd County, VA","52,277",68.4
51065,VA,"Fluvanna County, VA","75,089",98.2
51067,VA,"Franklin County, VA","61,878",80.9
51069,VA,"Frederick County, VA","83,672",109.4
51071,VA,"Giles County, VA","53,111",69.5
51073,VA,"Gloucester County, VA","71,715",93.8
51075,VA,"Goochland County, VA","100,444",131.3
51077,VA,"Grayson County, VA","41,312",54.0
51079,VA,"Greene County, VA","73,345",95.9
51081,VA,"Greensville County, VA","47,315",61.9
51083,VA,"Halifax County, VA","42,619",55.7
51085,VA,"Hanover County, VA","90,824",118.8
51087,VA,"Henrico County, VA","68,975",90.2
51089,VA,"Henry County, VA","41,908",54.8
51091,VA,"Highland County, VA","45,917",60.0
51093,VA,"Isle of Wight County, VA","78,749",103.0
51095,VA,"James City County, VA","92,773",121.3
51097,VA,"King and Queen County, VA","54,185",70.9
51099,VA,"King George County, VA","85,657",112.0
51101,VA,"King William County, VA","73,035",95.5
51103,VA,"Lancaster County, VA","55,072",72.0
51105,VA,"Lee County, VA","35,878",46.9
51107,VA,"Loudoun County, VA","151,806",198.5
51109,VA,"Louisa County, VA","64,135",83.9
51111,VA,"Lunenburg County, VA","44,860",58.7
51113,VA,"Madison County, VA","66,397",86.8
51115,VA,"Mathews County, VA","69,112",90.4
51117,VA,"Mecklenburg County, VA","43,128",56.4
51119,VA,"Middlesex County, VA","58,834",76.9
51121,VA,"Montgomery County, VA","58,740",76.8
51125,VA,"Nelson County, VA","55,804",73.0
51127,VA,"New Kent County, VA","102,619",134.2
51131,VA,"Northampton County, VA","45,235",59.2
51133,VA,"Northumberland County, VA","60,385",79.0
51135,VA,"Nottoway County, VA","45,913",60.0
51137,VA,"Orange County, VA","71,691",93.7
51139,VA,"Page County, VA","52,877",69.1
51141,VA,"Patrick County, VA","43,568",57.0
51143,VA,"Pittsylvania County, VA","51,682",67.6
51145,VA,"Powhatan County, VA","94,293",123.3
51147,VA,"Prince Edward County, VA","44,586",58.3
51149,VA,"Prince George County, VA","74,518",97.4
51153,VA,"Prince William County, VA","106,208",138.9
51155,VA,"Pulaski County, VA","54,086",70.7
51157,VA,"Rappahannock County, VA","79,086",103.4
51159,VA,"Richmond County, VA","49,758",65.1
51161,VA,"Roanoke County, VA","71,742",93.8
51163,VA,"Rockbridge County, VA","58,501",76.5
51165,VA,"Rockingham County, VA","67,242",87.9
51167,VA,"Russell County, VA","40,345",52.8
51169,VA,"Scott County, VA","41,288",54.0
51171,VA,"Shenandoah County, VA","59,087",77.3
51173,VA,"Smyth County, VA","41,964",54.9
51175,VA,"Southampton County, VA","62,327",81.5
51177,VA,"Spotsylvania County, VA","90,262",118.0
51179,VA,"Stafford County, VA","109,090",142.7
51181,VA,"Surry County, VA","59,069",77.2
51183,VA,"Sussex County, VA","45,134",59.0
51185,VA,"Tazewell County, VA","43,619",57.0
51187,VA,"Warren County, VA","69,878",91.4
51191,VA,"Washington County, VA","52,387",68.5
51193,VA,"Westmoreland County, VA","54,885",71.8
51195,VA,"Wise County, VA","42,372",55.4
51197,VA,"Wythe County, VA","48,543",63.5
51199,VA,"York County, VA","91,535",119.7
51510,VA,"Alexandria city, VA","102,589",134.2
51520,VA,"Bristol city, VA","37,678",49.3
51530,VA,"Buena Vista city, VA","44,752",58.5
51540,VA,"Charlottesville city, VA","58,717",76.8
51550,VA,"Chesapeake city, VA","77,361",101.2
51570,VA,"Colonial Heights city, VA","57,688",75.4
51580,VA,"Covington city, VA","41,842",54.7
51590,VA,"Danville city, VA","36,073",47.2
51595,VA,"Emporia city, VA","38,631",50.5
51600,VA,"Fairfax city, VA","106,430",139.2
51610,VA,"Falls Church city, VA","137,849",180.3
51620,VA,"Franklin city, VA","45,433",59.4
51630,VA,"Fredericksburg city, VA","62,121",81.2
51640,VA,"Galax city, VA","37,229",48.7
51650,VA,"Hampton city, VA","55,816",73.0
51660,VA,"Harrisonburg city, VA","48,189",63.0
51670,VA,"Hopewell city, VA","38,293",50.1
51678,VA,"Lexington city, VA","54,204",70.9
51680,VA,"Lynchburg city, VA","50,612",66.2
51683,VA,"Manassas city, VA","84,405",110.4
51685,VA,"Manassas Park city, VA","83,145",108.7
51690,VA,"Martinsville city, VA","37,814",49.4
51700,VA,"Newport News city, VA","53,022",69.3
51710,VA,"Norfolk city, VA","52,437",68.6
51720,VA,"Norton city, VA","38,062",49.8
51730,VA,"Petersburg city, VA","40,240",52.6
51735,VA,"Poquoson city, VA","98,217",128.4
51740,VA,"Portsmouth city, VA","50,411",65.9
51750,VA,"Radford city, VA","41,530",54.3
51760,VA,"Richmond city, VA","50,949",66.6
51770,VA,"Roanoke city, VA","45,534",59.5
51775,VA,"Salem city, VA","54,888",71.8
51790,VA,"Staunton city, VA","54,296",71.0
51800,VA,"Suffolk city, VA","77,847",101.8
51810,VA,"Virginia Beach city, VA","78,491",102.6
51820,VA,"Waynesboro city, VA","44,619",58.3
51830,VA,"Williamsburg city, VA","56,569",74.0
51840,VA,"Winchester city, VA","60,254",78.8
53000,WA,Washington,"78,674",100.0
53001,WA,"Adams County, WA","53,535",68.0
53003,WA,"Asotin County, WA","54,776",69.6
53005,WA,"Benton County, WA","72,847",92.6
53007,WA,"Chelan County, WA","59,838",76.1
53009,WA,"Clallam County, WA","57,571",73.2
53011,WA,"Clark County, WA","80,407",102.2
53013,WA,"Columbia County, WA","56,338",71.6
53015,WA,"Cowlitz County, WA","57,316",72.9
53017,WA,"Douglas County, WA","63,086",80.2
53019,WA,"Ferry County, WA","47,463",60.3
53021,WA,"Franklin County, WA","63,575",80.8
53023,WA,"Garfield County, WA","54,555",69.3
53025,WA,"Grant County, WA","57,152",72.6
53027,WA,"Grays Harbor County, WA","59,346",75.4
53029,WA,"Island County, WA","72,173",91.7
53031,WA,"Jefferson County, WA","60,556",77.0
53033,WA,"King County, WA","102,338",130.1
53035,WA,"Kitsap County, WA","79,268",100.8
53037,WA,"Kittitas County, WA","59,172",75.2
53039,WA,"Klickitat County, WA","60,567",77.0
53041,WA,"Lewis County, WA","58,525",74.4
53043,WA,"Lincoln County, WA","60,849",77.3
53045,WA,"Mason County, WA","63,689",81.0
53047,WA,"Okanogan County, WA","44,777",56.9
53049,WA,"Pacific County, WA","50,521",64.2
53051,WA,"Pend Oreille County, WA","51,950",66.0
53053,WA,"Pierce County, WA","78,779",100.1
53055,WA,"San Juan County, WA","69,113",87.8
53057,WA,"Skagit County, WA","67,551",85.9
53059,WA,"Skamania County, WA","69,163",87.9
53061,WA,"Snohomish County, WA","89,119",113.3
53063,WA,"Spokane County, WA","59,976",76.2
53065,WA,"Stevens County, WA","55,000",69.9
53067,WA,"Thurston County, WA","77,890",99.0
53069,WA,"Wahkiakum County, WA","61,123",77.7
53071,WA,"Walla Walla County, WA","60,202",76.5
53073,WA,"Whatcom County, WA","68,656",87.3
53075,WA,"Whitman County, WA","45,906",58.3
53077,WA,"Yakima County, WA","55,674",70.8
54000,WV,West Virginia,"48,659",100.0
54001,WV,"Barbour County, WV","39,710",81.6
54003,WV,"Berkeley County, WV","63,012",129.5
54005,WV,"Boone County, WV","43,697",89.8
54007,WV,"Braxton County, WV","39,651",81.5
54009,WV,"Brooke County, WV","50,900",104.6
54011,WV,"Cabell County, WV","42,125",86.6
54013,WV,"Calhoun County, WV","37,307",76.7
54015,WV,"Clay County, WV","41,923",86.2
54017,WV,"Doddridge County, WV","50,642",104.1
54019,WV,"Fayette County, WV","41,430",85.1
54021,WV,"Gilmer County, WV","40,373",83.0
54023,WV,"Grant County, WV","47,400",97.4
54025,WV,"Greenbrier County, WV","43,564",89.5
54027,WV,"Hampshire County, WV","54,811",112.6
54029,WV,"Hancock County, WV","51,017",104.8
54031,WV,"Hardy County, WV","46,658",95.9
54033,WV,"Harrison County, WV","53,909",110.8
54035,WV,"Jackson County, WV","50,808",104.4
54037,WV,"Jefferson County, WV","75,225",154.6
54039,WV,"Kanawha County, WV","48,334",99.3
54041,WV,"Lewis County, WV","46,895",96.4
54043,WV,"Lincoln County, WV","43,198",88.8
54045,WV,"Logan County, WV","38,533",79.2
54047,WV,"McDowell County, WV","29,106",59.8
54049,WV,"Marion County, WV","51,300",105.4
54051,WV,"Marshall County, WV","53,145",109.2
54053,WV,"Mason County, WV","47,753",98.1
54055,WV,"Mercer County, WV","41,794",85.9
54057,WV,"Mineral County, WV","49,704",102.1
54059,WV,"Mingo County, WV","34,698",71.3
54061,WV,"Monongalia County, WV","55,652",114.4
54063,WV,"Monroe County, WV","44,655",91.8
54065,WV,"Morgan County, WV","50,660",104.1
54067,WV,"Nicholas County, WV","40,023",82.3
54069,WV,"Ohio County, WV","50,390",103.6
54071,WV,"Pendleton County, WV","43,451",89.3
54073,WV,"Pleasants County, WV","54,972",113.0
54075,WV,"Pocahontas County, WV","39,454",81.1
54077,WV,"Preston County, WV","50,821",104.4
54079,WV,"Putnam County, WV","66,991",137.7
54081,WV,"Raleigh County, WV","45,386",93.3
54083,WV,"Randolph County, WV","46,285",95.1
54085,WV,"Ritchie County, WV","46,131",94.8
54087,WV,"Roane County, WV","41,671",85.6
54089,WV,"Summers County, WV","37,000",76.0
54091,WV,"Taylor County, WV","48,294",99.2
54093,WV,"Tucker County, WV","47,222",97.0
54095,WV,"Tyler County, WV","48,345",99.4
54097,WV,"Upshur County, WV","45,074",92.6
54099,WV,"Wayne County, WV","42,095",86.5
54101,WV,"Webster County, WV","34,385",70.7
54103,WV,"Wetzel County, WV","46,824",96.2
54105,WV,"Wirt County, WV","48,627",99.9
54107,WV,"Wood County, WV","49,209",101.1
54109,WV,"Wyoming County, WV","42,761",87.9
55000,WI,Wisconsin,"64,177",100.0
55001,WI,"Adams County, WI","53,156",82.8
55003,WI,"Ashland County, WI","47,202",73.5
55005,WI,"Barron County, WI","54,372",84.7
55007,WI,"Bayfield County, WI","58,065",90.5
55009,WI,"Brown County, WI","65,494",102.1
55011,WI,"Buffalo County, WI","58,407",91.0
55013,WI,"Burnett County, WI","51,519",80.3
55015,WI,"Calumet County, WI","80,354",125.2
55017,WI,"Chippewa County, WI","60,713",94.6
55019,WI,"Clark County, WI","54,296",84.6
55021,WI,"Columbia County, WI","69,219",107.9
55023,WI,"Crawford County, WI","51,919",80.9
55025,WI,"Dane County, WI","77,828",121.3
55027,WI,"Dodge County, WI","61,730",96.2
55029,WI,"Door County, WI","64,217",100.1
55031,WI,"Douglas County, WI","55,651",86.7
55033,WI,"Dunn County, WI","61,506",95.8
55035,WI,"Eau Claire County, WI","64,972",101.2
55037,WI,"Florence County, WI","58,270",90.8
55039,WI,"Fond du Lac County, WI","65,905",102.7
55041,WI,"Forest County, WI","48,964",76.3
55043,WI,"Grant County, WI","56,418",87.9
55045,WI,"Green County, WI","64,319",100.2
55047,WI,"Green Lake County, WI","59,458",92.6
55049,WI,"Iowa County, WI","67,390",105.0
55051,WI,"Iron County, WI","48,813",76.1
55053,WI,"Jackson County, WI","57,247",89.2
55055,WI,"Jefferson County, WI","71,098",110.8
55057,WI,"Juneau County, WI","55,787",86.9
55059,WI,"Kenosha County, WI","66,460",103.6
55061,WI,"Kewaunee County, WI","65,879",102.7
55063,WI,"La Crosse County, WI","59,758",93.1
55065,WI,"Lafayette County, WI","59,128",92.1
55067,WI,"Langlade County, WI","49,597",77.3
55069,WI,"Lincoln County, WI","60,728",94.6
55071,WI,"Manitowoc County, WI","61,326",95.6
55073,WI,"Marathon County, WI","66,092",103.0
55075,WI,"Marinette County, WI","54,404",84.8
55077,WI,"Marquette County, WI","56,790",88.5
55078,WI,"Menominee County, WI","40,300",62.8
55079,WI,"Milwaukee County, WI","53,505",83.4
55081,WI,"Monroe County, WI","60,296",94.0
55083,WI,"Oconto County, WI","66,401",103.5
55085,WI,"Oneida County, WI","62,765",97.8
55087,WI,"Outagamie County, WI","66,994",104.4
55089,WI,"Ozaukee County, WI","90,446",140.9
55091,WI,"Pepin County, WI","62,675",97.7
55093,WI,"Pierce County, WI","75,368",117.4
55095,WI,"Polk County, WI","63,910",99.6
55097,WI,"Portage County, WI","58,248",90.8
55099,WI,"Price County, WI","48,761",76.0
55101,WI,"Racine County, WI","61,691",96.1
55103,WI,"Richland County, WI","51,295",79.9
55105,WI,"Rock County, WI","61,624",96.0
55107,WI,"Rusk County, WI","49,860",77.7
55109,WI,"St. Croix County, WI","87,098",135.7
55111,WI,"Sauk County, WI","63,752",99.3
55113,WI,"Sawyer County, WI","53,908",84.0
55115,WI,"Shawano County, WI","58,982",91.9
55117,WI,"Sheboygan County, WI","62,108",96.8
55119,WI,"Taylor County, WI","52,419",81.7
55121,WI,"Trempealeau County, WI","61,687",96.1
55123,WI,"Vernon County, WI","56,272",87.7
55125,WI,"Vilas County, WI","55,576",86.6
55127,WI,"Walworth County, WI","64,682",100.8
55129,WI,"Washburn County, WI","52,735",82.2
55131,WI,"Washington County, WI","81,928",127.7
55133,WI,"Waukesha County, WI","91,070",141.9
55135,WI,"Waupaca County, WI","61,773",96.3
55137,WI,"Waushara County, WI","55,476",86.4
55139,WI,"Winnebago County, WI","59,643",92.9
55141,WI,"Wood County, WI","57,325",89.3
56000,WY,Wyoming,"66,152",100.0
56001,WY,"Albany County, WY","52,216",78.9
56003,WY,"Big Horn County, WY","53,018",80.1
56005,WY,"Campbell County, WY","83,997",127.0
56007,WY,"Carbon County, WY","61,626",93.2
56009,WY,"Converse County, WY","72,481",109.6
56011,WY,"Crook County, WY","64,120",96.9
56013,WY,"Fremont County, WY","57,953",87.6
56015,WY,"Goshen County, WY","55,540",84.0
56017,WY,"Hot Springs County, WY","52,344",79.1
56019,WY,"Johnson County, WY","57,224",86.5
56021,WY,"Laramie County, WY","69,613",105.2
56023,WY,"Lincoln County, WY","71,269",107.7
56025,WY,"Natrona County, WY","66,104",99.9
56027,WY,"Niobrara County, WY","48,513",73.3
56029,WY,"Park County, WY","59,494",89.9
56031,WY,"Platte County, WY","57,425",86.8
56033,WY,"Sheridan County, WY","64,030",96.8
56035,WY,"Sublette County, WY","78,055",118.0
56037,WY,"Sweetwater County, WY","80,639",121.9
56039,WY,"Teton County, WY","98,837",149.4
56041,WY,"Uinta County, WY","70,756",107.0
56043,WY,"Washakie County, WY","55,122",83.3
56045,WY,"Weston County, WY","59,410",89.8
72000,PR,Puerto Rico,,
72001,PR,"Adjuntas Municipio, PR",,
72003,PR,"Aguada Municipio, PR",,
72005,PR,"Aguadilla Municipio, PR",,
72007,PR,"Aguas Buenas Municipio, PR",,
72009,PR,"Aibonito Municipio, PR",,
72011,PR,"Anasco Municipio, PR",,
72013,PR,"Arecibo Municipio, PR",,
72015,PR,"Arroyo Municipio, PR",,
72017,PR,"Barceloneta Municipio, PR",,
72019,PR,"Barranquitas Municipio, PR",,
72021,PR,"Bayamon Municipio, PR",,
72023,PR,"Cabo Rojo Municipio, PR",,
72025,PR,"Caguas Municipio, PR",,
72027,PR,"Camuy Municipio, PR",,
72029,PR,"Canovanas Municipio, PR",,
72031,PR,"Carolina Municipio, PR",,
72033,PR,"Catano Municipio, PR",,
72035,PR,"Cayey Municipio, PR",,
72037,PR,"Ceiba Municipio, PR",,
72039,PR,"Ciales Municipio, PR",,
72041,PR,"Cidra Municipio, PR",,
72043,PR,"Coamo Municipio, PR",,
72045,PR,"Comerio Municipio, PR",,
72047,PR,"Corozal Municipio, PR",,
72049,PR,"Culebra Municipio, PR",,
72051,PR,"Dorado Municipio, PR",,
72053,PR,"Fajardo Municipio, PR",,
72054,PR,"Florida Municipio, PR",,
72055,PR,"Guanica Municipio, PR",,
72057,PR,"Guayama Municipio, PR",,
72059,PR,"Guayanilla Municipio, PR",,
72061,PR,"Guaynabo Municipio, PR",,
72063,PR,"Gurabo Municipio, PR",,
72065,PR,"Hatillo Municipio, PR",,
72067,PR,"Hormigueros Municipio, PR",,
72069,PR,"Humacao Municipio, PR",,
72071,PR,"Isabela Municipio, PR",,
72073,PR,"Jayuya Municipio, PR",,
72075,PR,"Juana Diaz Municipio, PR",,
72077,PR,"Juncos Municipio, PR",,
72079,PR,"Lajas Municipio, PR",,
72081,PR,"Lares Municipio, PR",,
72083,PR,"Las Marias Municipio, PR",,
72085,PR,"Las Piedras Municipio, PR",,
72087,PR,"Loiza Municipio, PR",,
72089,PR,"Luquillo Municipio, PR",,
72091,PR,"Manati Municipio, PR",,
72093,PR,"Maricao Municipio, PR",,
72095,PR,"Maunabo Municipio, PR",,
72097,PR,"Mayaguez Municipio, PR",,
72099,PR,"Moca Municipio, PR",,
72101,PR,"Morovis Municipio, PR",,
72103,PR,"Naguabo Municipio, PR",,
72105,PR,"Naranjito Municipio, PR",,
72107,PR,"Orocovis Municipio, PR",,
72109,PR,"Patillas Municipio, PR",,
72111,PR,"Penuelas Municipio, PR",,
72113,PR,"Ponce Municipio, PR",,
72115,PR,"Quebradillas Municipio, PR",,
72117,PR,"Rincon Municipio, PR",,
72119,PR,"Rio Grande Municipio, PR",,
72121,PR,"Sabana Grande Municipio, PR",,
72123,PR,"Salinas Municipio, PR",,
72125,PR,"San German Municipio, PR",,
72127,PR,"San Juan Municipio, PR",,
72129,PR,"San Lorenzo Municipio, PR",,
72131,PR,"San Sebastian Municipio, PR",,
72133,PR,"Santa Isabel Municipio, PR",,
72135,PR,"Toa Alta Municipio, PR",,
72137,PR,"Toa Baja Municipio, PR",,
72139,PR,"Trujillo Alto Municipio, PR",,
72141,PR,"Utuado Municipio, PR",,
72143,PR,"Vega Alta Municipio, PR",,
72145,PR,"Vega Baja Municipio, PR",,
72147,PR,"Vieques Municipio, PR",,
72149,PR,"Villalba Municipio, PR",,
72151,PR,"Yabucoa Municipio, PR",,
72153,PR,"Yauco Municipio, PR",,
